Cshunt,Ls2,W,Cs,Lp,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
1.4e-13,1.5e-10,2.3e-05,6.8e-13,1.4e-10,0.03572,-12.84,-26.73,7.743,43.36,24.46,10.74
1.4e-13,1.5e-10,2.3e-05,6.8e-13,1.6e-10,0.03572,-14.48,-16.9,7.593,44.53,23.29,10.79
1.4e-13,1.5e-10,2.3e-05,6.8e-13,1.8e-10,0.03572,-16.1,-12.18,7.366,43.64,21.71,10.75
1.4e-13,1.5e-10,2.3e-05,6.8e-13,2.2e-10,0.03572,-19.09,-8.315,6.897,40.19,19.03,10.6
1.4e-13,1.5e-10,2.3e-05,6.8e-13,2.4e-10,0.03572,-20.45,-7.322,6.686,38.55,18.0,10.52
1.4e-13,1.5e-10,2.3e-05,6.8e-13,2.6e-10,0.03572,-21.73,-6.608,6.497,37.11,17.13,10.44
1.4e-13,1.5e-10,2.3e-05,6.8e-13,2.8e-10,0.03572,-22.92,-6.07,6.327,35.86,16.39,10.36
1.4e-13,1.5e-10,2.3e-05,6.8e-13,3e-10,0.03572,-24.03,-5.652,6.175,34.78,15.76,10.3
1.4e-13,1.5e-10,2.3e-05,7e-13,2e-10,0.03572,-17.6,-9.815,7.131,41.96,20.23,10.68
1.4e-13,1.5e-10,2.3e-05,7e-13,1e-10,0.03572,-9.983,-7.348,7.074,31.15,18.07,10.12
1.4e-13,1.5e-10,2.3e-05,7e-13,1.2e-10,0.03572,-11.25,-13.85,7.667,38.89,23.33,10.55
1.4e-13,1.5e-10,2.3e-05,7e-13,1.4e-10,0.03572,-12.81,-26.97,7.745,43.31,24.42,10.74
1.4e-13,1.5e-10,2.3e-05,7e-13,1.6e-10,0.03572,-14.45,-17.01,7.596,44.5,23.26,10.78
1.4e-13,1.5e-10,2.3e-05,7e-13,1.8e-10,0.03572,-16.06,-12.23,7.37,43.63,21.68,10.75
1.4e-13,1.5e-10,2.3e-05,7e-13,2.2e-10,0.03572,-19.05,-8.336,6.901,40.19,19.0,10.6
1.4e-13,1.5e-10,2.3e-05,7e-13,2.4e-10,0.03572,-20.42,-7.338,6.69,38.55,17.97,10.51
1.4e-13,1.5e-10,2.3e-05,7e-13,2.6e-10,0.03572,-21.7,-6.62,6.5,37.1,17.1,10.43
1.4e-13,1.5e-10,2.3e-05,7e-13,2.8e-10,0.03572,-22.89,-6.08,6.33,35.86,16.37,10.36
1.4e-13,1.5e-10,2.3e-05,7e-13,3e-10,0.03572,-24.0,-5.661,6.179,34.78,15.74,10.29
1.4e-13,1.5e-10,2.4e-05,6e-13,2e-10,0.03727,-18.11,-9.745,6.736,40.73,17.76,10.75
1.4e-13,1.5e-10,2.4e-05,6e-13,1e-10,0.03727,-11.02,-7.98,6.727,33.13,17.39,10.37
1.4e-13,1.5e-10,2.4e-05,6e-13,1.2e-10,0.03727,-12.23,-15.21,7.268,40.79,21.09,10.76
1.4e-13,1.5e-10,2.4e-05,6e-13,1.4e-10,0.03727,-13.7,-33.06,7.328,44.37,21.17,10.91
1.4e-13,1.5e-10,2.4e-05,6e-13,1.6e-10,0.03727,-15.22,-16.55,7.182,44.43,20.06,10.91
1.4e-13,1.5e-10,2.4e-05,6e-13,1.8e-10,0.03727,-16.7,-12.04,6.966,42.77,18.85,10.84
1.4e-13,1.5e-10,2.4e-05,6e-13,2.2e-10,0.03727,-19.43,-8.327,6.516,38.82,16.82,10.65
1.4e-13,1.5e-10,2.4e-05,6e-13,2.4e-10,0.03727,-20.67,-7.364,6.314,37.15,16.02,10.56
1.4e-13,1.5e-10,2.4e-05,6e-13,2.6e-10,0.03727,-21.84,-6.669,6.132,35.72,15.35,10.47
1.4e-13,1.5e-10,2.4e-05,6e-13,2.8e-10,0.03727,-22.95,-6.143,5.97,34.51,14.76,10.44
1.4e-13,1.5e-10,2.4e-05,6e-13,3e-10,0.03727,-24.01,-5.733,5.824,33.48,14.25,10.41
1.4e-13,1.5e-10,2.4e-05,5e-13,2e-10,0.03727,-18.42,-9.512,6.703,40.71,17.98,10.79
1.4e-13,1.5e-10,2.4e-05,5e-13,1e-10,0.03727,-11.15,-8.29,6.773,33.82,17.93,10.45
1.4e-13,1.5e-10,2.4e-05,5e-13,1.2e-10,0.03727,-12.42,-15.89,7.277,41.34,21.51,10.82
1.4e-13,1.5e-10,2.4e-05,5e-13,1.4e-10,0.03727,-13.93,-28.12,7.313,44.65,21.49,10.96
1.4e-13,1.5e-10,2.4e-05,5e-13,1.6e-10,0.03727,-15.49,-15.81,7.157,44.51,20.34,10.95
1.4e-13,1.5e-10,2.4e-05,5e-13,1.8e-10,0.03727,-16.99,-11.68,6.935,42.77,19.09,10.88
1.4e-13,1.5e-10,2.4e-05,5e-13,2.2e-10,0.03727,-19.76,-8.159,6.482,38.8,17.03,10.69
1.4e-13,1.5e-10,2.4e-05,5e-13,2.4e-10,0.03727,-21.03,-7.234,6.281,37.14,16.22,10.59
1.4e-13,1.5e-10,2.4e-05,5e-13,2.6e-10,0.03727,-22.22,-6.563,6.1,35.73,15.54,10.52
1.4e-13,1.5e-10,2.4e-05,5e-13,2.8e-10,0.03727,-23.35,-6.055,5.939,34.53,14.94,10.49
1.4e-13,1.5e-10,2.4e-05,5e-13,3e-10,0.03727,-24.43,-5.658,5.794,33.5,14.43,10.45
1.4e-13,1.5e-10,2.4e-05,5.2e-13,2e-10,0.03727,-18.35,-9.567,6.711,40.72,17.93,10.78
1.4e-13,1.5e-10,2.4e-05,5.2e-13,1e-10,0.03727,-11.12,-8.217,6.762,33.66,17.81,10.43
1.4e-13,1.5e-10,2.4e-05,5.2e-13,1.2e-10,0.03727,-12.37,-15.73,7.275,41.21,21.42,10.81
1.4e-13,1.5e-10,2.4e-05,5.2e-13,1.4e-10,0.03727,-13.88,-29.05,7.317,44.59,21.42,10.95
1.4e-13,1.5e-10,2.4e-05,5.2e-13,1.6e-10,0.03727,-15.42,-15.98,7.163,44.49,20.28,10.94
1.4e-13,1.5e-10,2.4e-05,5.2e-13,1.8e-10,0.03727,-16.93,-11.77,6.942,42.78,19.04,10.87
1.4e-13,1.5e-10,2.4e-05,5.2e-13,2.2e-10,0.03727,-19.68,-8.199,6.49,38.81,16.99,10.68
1.4e-13,1.5e-10,2.4e-05,5.2e-13,2.4e-10,0.03727,-20.94,-7.265,6.289,37.15,16.18,10.59
1.4e-13,1.5e-10,2.4e-05,5.2e-13,2.6e-10,0.03727,-22.13,-6.589,6.108,35.73,15.5,10.51
1.4e-13,1.5e-10,2.4e-05,5.2e-13,2.8e-10,0.03727,-23.26,-6.077,5.946,34.53,14.91,10.48
1.4e-13,1.5e-10,2.4e-05,5.2e-13,3e-10,0.03727,-24.33,-5.676,5.802,33.5,14.39,10.44
1.4e-13,1.5e-10,2.4e-05,5.4e-13,2e-10,0.03727,-18.28,-9.618,6.718,40.73,17.89,10.77
1.4e-13,1.5e-10,2.4e-05,5.4e-13,1e-10,0.03727,-11.09,-8.15,6.753,33.51,17.69,10.41
1.4e-13,1.5e-10,2.4e-05,5.4e-13,1.2e-10,0.03727,-12.34,-15.58,7.273,41.1,21.33,10.8
1.4e-13,1.5e-10,2.4e-05,5.4e-13,1.4e-10,0.03727,-13.83,-30.0,7.32,44.53,21.35,10.93
1.4e-13,1.5e-10,2.4e-05,5.4e-13,1.6e-10,0.03727,-15.37,-16.14,7.169,44.48,20.22,10.93
1.4e-13,1.5e-10,2.4e-05,5.4e-13,1.8e-10,0.03727,-16.86,-11.85,6.949,42.78,18.99,10.86
1.4e-13,1.5e-10,2.4e-05,5.4e-13,2.2e-10,0.03727,-19.61,-8.236,6.498,38.81,16.94,10.67
1.4e-13,1.5e-10,2.4e-05,5.4e-13,2.4e-10,0.03727,-20.87,-7.294,6.296,37.15,16.14,10.58
1.4e-13,1.5e-10,2.4e-05,5.4e-13,2.6e-10,0.03727,-22.05,-6.612,6.115,35.73,15.46,10.5
1.4e-13,1.5e-10,2.4e-05,5.4e-13,2.8e-10,0.03727,-23.17,-6.096,5.953,34.53,14.87,10.47
1.4e-13,1.5e-10,2.4e-05,5.4e-13,3e-10,0.03727,-24.24,-5.693,5.808,33.5,14.36,10.43
1.4e-13,1.5e-10,2.4e-05,5.6e-13,2e-10,0.03727,-18.22,-9.664,6.724,40.73,17.84,10.76
1.4e-13,1.5e-10,2.4e-05,5.6e-13,1e-10,0.03727,-11.06,-8.089,6.743,33.38,17.58,10.4
1.4e-13,1.5e-10,2.4e-05,5.6e-13,1.2e-10,0.03727,-12.3,-15.45,7.271,40.99,21.24,10.78
1.4e-13,1.5e-10,2.4e-05,5.6e-13,1.4e-10,0.03727,-13.78,-30.98,7.323,44.47,21.29,10.92
1.4e-13,1.5e-10,2.4e-05,5.6e-13,1.6e-10,0.03727,-15.32,-16.28,7.174,44.46,20.17,10.92
1.4e-13,1.5e-10,2.4e-05,5.6e-13,1.8e-10,0.03727,-16.81,-11.92,6.955,42.78,18.94,10.86
1.4e-13,1.5e-10,2.4e-05,5.6e-13,2.2e-10,0.03727,-19.54,-8.269,6.504,38.82,16.9,10.67
1.4e-13,1.5e-10,2.4e-05,5.6e-13,2.4e-10,0.03727,-20.79,-7.32,6.303,37.15,16.1,10.57
1.4e-13,1.5e-10,2.4e-05,5.6e-13,2.6e-10,0.03727,-21.97,-6.633,6.121,35.73,15.42,10.49
1.4e-13,1.5e-10,2.4e-05,5.6e-13,2.8e-10,0.03727,-23.09,-6.113,5.959,34.52,14.83,10.46
1.4e-13,1.5e-10,2.4e-05,5.6e-13,3e-10,0.03727,-24.16,-5.708,5.814,33.49,14.32,10.42
1.4e-13,1.5e-10,2.4e-05,5.8e-13,2e-10,0.03727,-18.16,-9.707,6.73,40.73,17.8,10.76
1.4e-13,1.5e-10,2.4e-05,5.8e-13,1e-10,0.03727,-11.04,-8.033,6.735,33.25,17.48,10.38
1.4e-13,1.5e-10,2.4e-05,5.8e-13,1.2e-10,0.03727,-12.27,-15.32,7.27,40.89,21.16,10.77
1.4e-13,1.5e-10,2.4e-05,5.8e-13,1.4e-10,0.03727,-13.74,-32.0,7.325,44.42,21.22,10.91
1.4e-13,1.5e-10,2.4e-05,5.8e-13,1.6e-10,0.03727,-15.27,-16.42,7.178,44.44,20.12,10.92
1.4e-13,1.5e-10,2.4e-05,5.8e-13,1.8e-10,0.03727,-16.75,-11.98,6.961,42.77,18.89,10.85
1.4e-13,1.5e-10,2.4e-05,5.8e-13,2.2e-10,0.03727,-19.48,-8.3,6.51,38.82,16.86,10.66
1.4e-13,1.5e-10,2.4e-05,5.8e-13,2.4e-10,0.03727,-20.73,-7.343,6.309,37.15,16.06,10.57
1.4e-13,1.5e-10,2.4e-05,5.8e-13,2.6e-10,0.03727,-21.9,-6.651,6.127,35.73,15.38,10.48
1.4e-13,1.5e-10,2.4e-05,5.8e-13,2.8e-10,0.03727,-23.02,-6.129,5.965,34.52,14.8,10.45
1.4e-13,1.5e-10,2.4e-05,5.8e-13,3e-10,0.03727,-24.08,-5.721,5.82,33.49,14.29,10.42
1.4e-13,1.5e-10,2.4e-05,6.2e-13,2e-10,0.03727,-18.06,-9.781,6.741,40.73,17.71,10.74
1.4e-13,1.5e-10,2.4e-05,6.2e-13,1e-10,0.03727,-11.0,-7.932,6.719,33.02,17.3,10.35
1.4e-13,1.5e-10,2.4e-05,6.2e-13,1.2e-10,0.03727,-12.2,-15.1,7.266,40.7,21.02,10.75
1.4e-13,1.5e-10,2.4e-05,6.2e-13,1.4e-10,0.03727,-13.67,-34.17,7.33,44.32,21.11,10.9
1.4e-13,1.5e-10,2.4e-05,6.2e-13,1.6e-10,0.03727,-15.18,-16.66,7.186,44.41,20.02,10.9
1.4e-13,1.5e-10,2.4e-05,6.2e-13,1.8e-10,0.03727,-16.66,-12.1,6.97,42.76,18.8,10.83
1.4e-13,1.5e-10,2.4e-05,6.2e-13,2.2e-10,0.03727,-19.37,-8.353,6.521,38.81,16.78,10.65
1.4e-13,1.5e-10,2.4e-05,6.2e-13,2.4e-10,0.03727,-20.61,-7.384,6.319,37.14,15.99,10.55
1.4e-13,1.5e-10,2.4e-05,6.2e-13,2.6e-10,0.03727,-21.78,-6.684,6.137,35.72,15.31,10.47
1.4e-13,1.5e-10,2.4e-05,6.2e-13,2.8e-10,0.03727,-22.89,-6.156,5.974,34.5,14.73,10.43
1.4e-13,1.5e-10,2.4e-05,6.2e-13,3e-10,0.03727,-23.95,-5.744,5.829,33.47,14.22,10.4
1.4e-13,1.5e-10,2.4e-05,6.4e-13,2e-10,0.03727,-18.01,-9.814,6.745,40.72,17.67,10.74
1.4e-13,1.5e-10,2.4e-05,6.4e-13,1e-10,0.03727,-10.98,-7.887,6.712,32.91,17.21,10.34
1.4e-13,1.5e-10,2.4e-05,6.4e-13,1.2e-10,0.03727,-12.18,-15.0,7.265,40.62,20.95,10.74
1.4e-13,1.5e-10,2.4e-05,6.4e-13,1.4e-10,0.03727,-13.63,-35.34,7.332,44.28,21.06,10.89
1.4e-13,1.5e-10,2.4e-05,6.4e-13,1.6e-10,0.03727,-15.14,-16.77,7.189,44.39,19.97,10.89
1.4e-13,1.5e-10,2.4e-05,6.4e-13,1.8e-10,0.03727,-16.62,-12.15,6.975,42.76,18.76,10.83
1.4e-13,1.5e-10,2.4e-05,6.4e-13,2.2e-10,0.03727,-19.32,-8.376,6.525,38.81,16.74,10.64
1.4e-13,1.5e-10,2.4e-05,6.4e-13,2.4e-10,0.03727,-20.56,-7.402,6.323,37.14,15.95,10.55
1.4e-13,1.5e-10,2.4e-05,6.4e-13,2.6e-10,0.03727,-21.73,-6.698,6.141,35.71,15.28,10.46
1.4e-13,1.5e-10,2.4e-05,6.4e-13,2.8e-10,0.03727,-22.83,-6.168,5.978,34.5,14.69,10.42
1.4e-13,1.5e-10,2.4e-05,6.4e-13,3e-10,0.03727,-23.88,-5.754,5.832,33.46,14.19,10.39
1.4e-13,1.5e-10,2.4e-05,6.6e-13,2e-10,0.03727,-17.97,-9.844,6.749,40.72,17.64,10.73
1.4e-13,1.5e-10,2.4e-05,6.6e-13,1e-10,0.03727,-10.96,-7.845,6.705,32.81,17.14,10.33
1.4e-13,1.5e-10,2.4e-05,6.6e-13,1.2e-10,0.03727,-12.15,-14.91,7.263,40.54,20.88,10.73
1.4e-13,1.5e-10,2.4e-05,6.6e-13,1.4e-10,0.03727,-13.6,-36.55,7.333,44.23,21.0,10.88
1.4e-13,1.5e-10,2.4e-05,6.6e-13,1.6e-10,0.03727,-15.11,-16.88,7.193,44.37,19.92,10.89
1.4e-13,1.5e-10,2.4e-05,6.6e-13,1.8e-10,0.03727,-16.58,-12.2,6.979,42.75,18.72,10.82
1.4e-13,1.5e-10,2.4e-05,6.6e-13,2.2e-10,0.03727,-19.28,-8.398,6.529,38.8,16.71,10.63
1.4e-13,1.5e-10,2.4e-05,6.6e-13,2.4e-10,0.03727,-20.51,-7.418,6.327,37.13,15.92,10.54
1.4e-13,1.5e-10,2.4e-05,6.6e-13,2.6e-10,0.03727,-21.67,-6.711,6.145,35.7,15.24,10.46
1.4e-13,1.5e-10,2.4e-05,6.6e-13,2.8e-10,0.03727,-22.78,-6.178,5.982,34.49,14.66,10.42
1.4e-13,1.5e-10,2.4e-05,6.6e-13,3e-10,0.03727,-23.83,-5.763,5.836,33.45,14.16,10.38
1.4e-13,1.5e-10,2.4e-05,6.8e-13,2e-10,0.03727,-17.93,-9.872,6.753,40.71,17.6,10.73
1.4e-13,1.5e-10,2.4e-05,6.8e-13,1e-10,0.03727,-10.94,-7.806,6.699,32.72,17.06,10.32
1.4e-13,1.5e-10,2.4e-05,6.8e-13,1.2e-10,0.03727,-12.13,-14.82,7.262,40.46,20.82,10.72
1.4e-13,1.5e-10,2.4e-05,6.8e-13,1.4e-10,0.03727,-13.57,-37.82,7.335,44.19,20.95,10.87
1.4e-13,1.5e-10,2.4e-05,6.8e-13,1.6e-10,0.03727,-15.07,-16.97,7.196,44.36,19.88,10.88
1.4e-13,1.5e-10,2.4e-05,6.8e-13,1.8e-10,0.03727,-16.54,-12.25,6.982,42.74,18.68,10.82
1.4e-13,1.5e-10,2.4e-05,6.8e-13,2.2e-10,0.03727,-19.24,-8.417,6.533,38.8,16.67,10.63
1.4e-13,1.5e-10,2.4e-05,6.8e-13,2.4e-10,0.03727,-20.47,-7.433,6.331,37.12,15.88,10.54
1.4e-13,1.5e-10,2.4e-05,6.8e-13,2.6e-10,0.03727,-21.63,-6.723,6.149,35.69,15.21,10.45
1.4e-13,1.5e-10,2.4e-05,6.8e-13,2.8e-10,0.03727,-22.73,-6.188,5.985,34.48,14.63,10.41
1.4e-13,1.5e-10,2.4e-05,6.8e-13,3e-10,0.03727,-23.77,-5.771,5.839,33.44,14.13,10.38
1.4e-13,1.5e-10,2.4e-05,7e-13,2e-10,0.03727,-17.89,-9.898,6.757,40.71,17.56,10.72
1.4e-13,1.5e-10,2.4e-05,7e-13,1e-10,0.03727,-10.93,-7.77,6.693,32.63,16.99,10.31
1.4e-13,1.5e-10,2.4e-05,7e-13,1.2e-10,0.03727,-12.1,-14.74,7.261,40.39,20.76,10.71
1.4e-13,1.5e-10,2.4e-05,7e-13,1.4e-10,0.03727,-13.54,-39.12,7.336,44.15,20.91,10.86
1.4e-13,1.5e-10,2.4e-05,7e-13,1.6e-10,0.03727,-15.04,-17.06,7.198,44.34,19.84,10.87
1.4e-13,1.5e-10,2.4e-05,7e-13,1.8e-10,0.03727,-16.5,-12.29,6.985,42.74,18.64,10.81
1.4e-13,1.5e-10,2.4e-05,7e-13,2.2e-10,0.03727,-19.2,-8.436,6.537,38.79,16.64,10.62
1.4e-13,1.5e-10,2.4e-05,7e-13,2.4e-10,0.03727,-20.42,-7.446,6.335,37.11,15.85,10.53
1.4e-13,1.5e-10,2.4e-05,7e-13,2.6e-10,0.03727,-21.58,-6.734,6.152,35.68,15.18,10.45
1.4e-13,1.5e-10,2.4e-05,7e-13,2.8e-10,0.03727,-22.68,-6.197,5.988,34.47,14.6,10.4
1.4e-13,1.5e-10,2.4e-05,7e-13,3e-10,0.03727,-23.72,-5.778,5.842,33.43,14.1,10.37
1.4e-13,1.5e-10,2.5e-05,6e-13,2e-10,0.03882,-17.97,-9.782,6.376,39.01,15.3,10.76
1.4e-13,1.5e-10,2.5e-05,6e-13,1e-10,0.03882,-11.87,-8.362,6.364,34.34,15.82,10.52
1.4e-13,1.5e-10,2.5e-05,6e-13,1.2e-10,0.03882,-12.94,-15.95,6.882,41.79,17.96,10.89
1.4e-13,1.5e-10,2.5e-05,6e-13,1.4e-10,0.03882,-14.22,-33.43,6.942,44.38,17.71,11.0
1.4e-13,1.5e-10,2.5e-05,6e-13,1.6e-10,0.03882,-15.54,-16.35,6.804,43.4,16.91,10.96
1.4e-13,1.5e-10,2.5e-05,6e-13,1.8e-10,0.03882,-16.8,-12.02,6.597,41.22,16.06,10.86
1.4e-13,1.5e-10,2.5e-05,6e-13,2.2e-10,0.03882,-19.05,-8.393,6.165,37.08,14.63,10.69
1.4e-13,1.5e-10,2.5e-05,6e-13,2.4e-10,0.03882,-20.05,-7.445,5.97,35.46,14.04,10.65
1.4e-13,1.5e-10,2.5e-05,6e-13,2.6e-10,0.03882,-20.97,-6.758,5.795,34.1,13.53,10.61
1.4e-13,1.5e-10,2.5e-05,6e-13,2.8e-10,0.03882,-21.82,-6.237,5.638,32.96,13.08,10.58
1.4e-13,1.5e-10,2.5e-05,6e-13,3e-10,0.03882,-22.61,-5.83,5.498,31.99,12.68,10.54
1.4e-13,1.5e-10,2.5e-05,5e-13,2e-10,0.03882,-18.27,-9.577,6.346,39.02,15.56,10.79
1.4e-13,1.5e-10,2.5e-05,5e-13,1e-10,0.03882,-11.99,-8.697,6.411,35.02,16.31,10.6
1.4e-13,1.5e-10,2.5e-05,5e-13,1.2e-10,0.03882,-13.12,-16.8,6.894,42.28,18.36,10.95
1.4e-13,1.5e-10,2.5e-05,5e-13,1.4e-10,0.03882,-14.44,-29.94,6.932,44.59,18.05,11.05
1.4e-13,1.5e-10,2.5e-05,5e-13,1.6e-10,0.03882,-15.79,-15.76,6.782,43.45,17.21,11.0
1.4e-13,1.5e-10,2.5e-05,5e-13,1.8e-10,0.03882,-17.08,-11.71,6.569,41.23,16.34,10.9
1.4e-13,1.5e-10,2.5e-05,5e-13,2.2e-10,0.03882,-19.38,-8.243,6.134,37.1,14.87,10.74
1.4e-13,1.5e-10,2.5e-05,5e-13,2.4e-10,0.03882,-20.39,-7.328,5.941,35.49,14.27,10.7
1.4e-13,1.5e-10,2.5e-05,5e-13,2.6e-10,0.03882,-21.33,-6.662,5.766,34.14,13.75,10.66
1.4e-13,1.5e-10,2.5e-05,5e-13,2.8e-10,0.03882,-22.2,-6.158,5.61,33.01,13.29,10.62
1.4e-13,1.5e-10,2.5e-05,5e-13,3e-10,0.03882,-23.02,-5.762,5.471,32.05,12.88,10.58
1.4e-13,1.5e-10,2.5e-05,5.2e-13,2e-10,0.03882,-18.2,-9.627,6.354,39.02,15.5,10.79
1.4e-13,1.5e-10,2.5e-05,5.2e-13,1e-10,0.03882,-11.96,-8.618,6.4,34.87,16.2,10.58
1.4e-13,1.5e-10,2.5e-05,5.2e-13,1.2e-10,0.03882,-13.07,-16.6,6.891,42.17,18.27,10.94
1.4e-13,1.5e-10,2.5e-05,5.2e-13,1.4e-10,0.03882,-14.39,-30.82,6.934,44.55,17.98,11.03
1.4e-13,1.5e-10,2.5e-05,5.2e-13,1.6e-10,0.03882,-15.73,-15.9,6.788,43.44,17.15,10.99
1.4e-13,1.5e-10,2.5e-05,5.2e-13,1.8e-10,0.03882,-17.01,-11.78,6.576,41.23,16.28,10.9
1.4e-13,1.5e-10,2.5e-05,5.2e-13,2.2e-10,0.03882,-19.3,-8.279,6.142,37.1,14.82,10.73
1.4e-13,1.5e-10,2.5e-05,5.2e-13,2.4e-10,0.03882,-20.31,-7.357,5.948,35.49,14.22,10.69
1.4e-13,1.5e-10,2.5e-05,5.2e-13,2.6e-10,0.03882,-21.25,-6.686,5.773,34.14,13.7,10.65
1.4e-13,1.5e-10,2.5e-05,5.2e-13,2.8e-10,0.03882,-22.11,-6.177,5.617,33.0,13.24,10.61
1.4e-13,1.5e-10,2.5e-05,5.2e-13,3e-10,0.03882,-22.92,-5.779,5.477,32.04,12.84,10.57
1.4e-13,1.5e-10,2.5e-05,5.4e-13,2e-10,0.03882,-18.14,-9.671,6.36,39.02,15.45,10.78
1.4e-13,1.5e-10,2.5e-05,5.4e-13,1e-10,0.03882,-11.94,-8.546,6.391,34.72,16.09,10.57
1.4e-13,1.5e-10,2.5e-05,5.4e-13,1.2e-10,0.03882,-13.03,-16.41,6.889,42.07,18.19,10.93
1.4e-13,1.5e-10,2.5e-05,5.4e-13,1.4e-10,0.03882,-14.34,-31.64,6.937,44.5,17.91,11.02
1.4e-13,1.5e-10,2.5e-05,5.4e-13,1.6e-10,0.03882,-15.68,-16.03,6.792,43.43,17.08,10.98
1.4e-13,1.5e-10,2.5e-05,5.4e-13,1.8e-10,0.03882,-16.95,-11.85,6.582,41.23,16.23,10.89
1.4e-13,1.5e-10,2.5e-05,5.4e-13,2.2e-10,0.03882,-19.23,-8.312,6.148,37.1,14.77,10.72
1.4e-13,1.5e-10,2.5e-05,5.4e-13,2.4e-10,0.03882,-20.24,-7.382,5.954,35.48,14.17,10.68
1.4e-13,1.5e-10,2.5e-05,5.4e-13,2.6e-10,0.03882,-21.17,-6.707,5.78,34.13,13.65,10.64
1.4e-13,1.5e-10,2.5e-05,5.4e-13,2.8e-10,0.03882,-22.03,-6.195,5.623,32.99,13.2,10.6
1.4e-13,1.5e-10,2.5e-05,5.4e-13,3e-10,0.03882,-22.83,-5.794,5.483,32.03,12.8,10.56
1.4e-13,1.5e-10,2.5e-05,5.6e-13,2e-10,0.03882,-18.08,-9.712,6.366,39.02,15.4,10.77
1.4e-13,1.5e-10,2.5e-05,5.6e-13,1e-10,0.03882,-11.91,-8.48,6.381,34.58,15.99,10.55
1.4e-13,1.5e-10,2.5e-05,5.6e-13,1.2e-10,0.03882,-13.0,-16.25,6.887,41.97,18.11,10.91
1.4e-13,1.5e-10,2.5e-05,5.6e-13,1.4e-10,0.03882,-14.3,-32.37,6.939,44.46,17.84,11.01
1.4e-13,1.5e-10,2.5e-05,5.6e-13,1.6e-10,0.03882,-15.63,-16.14,6.797,43.42,17.02,10.97
1.4e-13,1.5e-10,2.5e-05,5.6e-13,1.8e-10,0.03882,-16.9,-11.91,6.587,41.23,16.17,10.88
1.4e-13,1.5e-10,2.5e-05,5.6e-13,2.2e-10,0.03882,-19.17,-8.342,6.154,37.1,14.72,10.7
1.4e-13,1.5e-10,2.5e-05,5.6e-13,2.4e-10,0.03882,-20.17,-7.405,5.96,35.48,14.13,10.67
1.4e-13,1.5e-10,2.5e-05,5.6e-13,2.6e-10,0.03882,-21.1,-6.726,5.785,34.12,13.61,10.63
1.4e-13,1.5e-10,2.5e-05,5.6e-13,2.8e-10,0.03882,-21.95,-6.211,5.629,32.98,13.16,10.59
1.4e-13,1.5e-10,2.5e-05,5.6e-13,3e-10,0.03882,-22.75,-5.808,5.489,32.02,12.76,10.56
1.4e-13,1.5e-10,2.5e-05,5.8e-13,2e-10,0.03882,-18.02,-9.749,6.371,39.02,15.35,10.76
1.4e-13,1.5e-10,2.5e-05,5.8e-13,1e-10,0.03882,-11.89,-8.419,6.373,34.46,15.9,10.54
1.4e-13,1.5e-10,2.5e-05,5.8e-13,1.2e-10,0.03882,-12.97,-16.09,6.884,41.88,18.04,10.9
1.4e-13,1.5e-10,2.5e-05,5.8e-13,1.4e-10,0.03882,-14.26,-32.97,6.94,44.42,17.77,11.0
1.4e-13,1.5e-10,2.5e-05,5.8e-13,1.6e-10,0.03882,-15.58,-16.25,6.8,43.41,16.96,10.97
1.4e-13,1.5e-10,2.5e-05,5.8e-13,1.8e-10,0.03882,-16.85,-11.97,6.592,41.22,16.12,10.87
1.4e-13,1.5e-10,2.5e-05,5.8e-13,2.2e-10,0.03882,-19.11,-8.369,6.16,37.09,14.67,10.7
1.4e-13,1.5e-10,2.5e-05,5.8e-13,2.4e-10,0.03882,-20.11,-7.426,5.966,35.47,14.08,10.66
1.4e-13,1.5e-10,2.5e-05,5.8e-13,2.6e-10,0.03882,-21.03,-6.742,5.791,34.11,13.57,10.62
1.4e-13,1.5e-10,2.5e-05,5.8e-13,2.8e-10,0.03882,-21.88,-6.225,5.634,32.97,13.12,10.58
1.4e-13,1.5e-10,2.5e-05,5.8e-13,3e-10,0.03882,-22.68,-5.82,5.493,32.0,12.72,10.55
1.4e-13,1.5e-10,2.5e-05,6.2e-13,2e-10,0.03882,-17.92,-9.813,6.38,39.0,15.25,10.75
1.4e-13,1.5e-10,2.5e-05,6.2e-13,1e-10,0.03882,-11.85,-8.31,6.357,34.23,15.74,10.51
1.4e-13,1.5e-10,2.5e-05,6.2e-13,1.2e-10,0.03882,-12.91,-15.82,6.88,41.71,17.9,10.88
1.4e-13,1.5e-10,2.5e-05,6.2e-13,1.4e-10,0.03882,-14.19,-33.72,6.943,44.35,17.65,10.99
1.4e-13,1.5e-10,2.5e-05,6.2e-13,1.6e-10,0.03882,-15.5,-16.44,6.807,43.38,16.85,10.95
1.4e-13,1.5e-10,2.5e-05,6.2e-13,1.8e-10,0.03882,-16.76,-12.07,6.601,41.21,16.01,10.86
1.4e-13,1.5e-10,2.5e-05,6.2e-13,2.2e-10,0.03882,-19.0,-8.415,6.169,37.07,14.58,10.68
1.4e-13,1.5e-10,2.5e-05,6.2e-13,2.4e-10,0.03882,-20.0,-7.462,5.975,35.45,14.0,10.64
