C1,W,Lg,Ls,VGS,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
1.67e-13,3.89e-06,5.2e-09,1.25e-10,0.9,5074000000,0.002649,-15.93,1.844,9.258
1.67e-13,3.89e-06,5.2e-09,1.25e-10,0.5,2970000000,0.0001178,-12.01,1.965,3.263
1.67e-13,3.89e-06,5.2e-09,1.25e-10,0.6333,4392000000,0.0006549,-15.06,1.83,8.186
1.67e-13,3.89e-06,5.2e-09,1.25e-10,0.7667,4936000000,0.001593,-14.36,1.831,9.13
1.67e-13,3.89e-06,5.2e-09,1.5e-10,0.9,5624000000,0.002649,-12.56,1.841,8.455
1.67e-13,3.89e-06,5.2e-09,1.5e-10,0.5,3107000000,0.0001178,-14.09,1.961,2.916
1.67e-13,3.89e-06,5.2e-09,1.5e-10,0.6333,4760000000,0.0006549,-14.09,1.831,7.514
1.67e-13,3.89e-06,5.2e-09,1.5e-10,0.7667,5436000000,0.001593,-12.15,1.833,8.355
1.67e-13,3.89e-06,5.2e-09,1.75e-10,0.9,6196000000,0.002649,-10.48,1.839,7.718
1.67e-13,3.89e-06,5.2e-09,1.75e-10,0.5,3246000000,0.0001178,-16.49,1.957,2.576
1.67e-13,3.89e-06,5.2e-09,1.75e-10,0.6333,5147000000,0.0006549,-12.56,1.83,6.884
1.67e-13,3.89e-06,5.2e-09,1.75e-10,0.7667,5951000000,0.001593,-10.41,1.829,7.639
1.67e-13,3.89e-06,5.2e-09,2e-10,0.9,6766000000,0.002649,-9.036,1.838,7.046
1.67e-13,3.89e-06,5.2e-09,2e-10,0.5,3387000000,0.0001178,-19.29,1.954,2.245
1.67e-13,3.89e-06,5.2e-09,2e-10,0.6333,5539000000,0.0006549,-11.13,1.825,6.291
1.67e-13,3.89e-06,5.2e-09,2e-10,0.7667,6494000000,0.001593,-9.087,1.825,6.973
1.67e-13,3.89e-06,4e-09,1e-10,0.9,5730000000,0.002649,-19.58,1.919,8.988
1.67e-13,3.89e-06,4e-09,1e-10,0.5,3594000000,0.0001178,-10.74,2.045,2.635
1.67e-13,3.89e-06,4e-09,1e-10,0.6333,5070000000,0.0006549,-18.42,1.891,7.803
1.67e-13,3.89e-06,4e-09,1e-10,0.7667,5573000000,0.001593,-16.64,1.898,8.858
1.67e-13,3.89e-06,4e-09,1.25e-10,0.9,6431000000,0.002649,-14.13,1.916,8.074
1.67e-13,3.89e-06,4e-09,1.25e-10,0.5,3758000000,0.0001178,-12.81,2.038,2.274
1.67e-13,3.89e-06,4e-09,1.25e-10,0.6333,5531000000,0.0006549,-16.18,1.89,7.064
1.67e-13,3.89e-06,4e-09,1.25e-10,0.7667,6211000000,0.001593,-13.7,1.899,7.978
1.67e-13,3.89e-06,4e-09,1.5e-10,0.9,7115000000,0.002649,-11.32,1.913,7.27
1.67e-13,3.89e-06,4e-09,1.5e-10,0.5,3928000000,0.0001178,-15.26,2.032,1.919
1.67e-13,3.89e-06,4e-09,1.5e-10,0.6333,6010000000,0.0006549,-13.56,1.89,6.371
1.67e-13,3.89e-06,4e-09,1.5e-10,0.7667,6880000000,0.001593,-11.35,1.897,7.172
1.67e-13,3.89e-06,4e-09,1.75e-10,0.9,7789000000,0.002649,-9.513,1.912,6.547
1.67e-13,3.89e-06,4e-09,1.75e-10,0.5,4105000000,0.0001178,-18.24,2.027,1.57
1.67e-13,3.89e-06,4e-09,1.75e-10,0.6333,6514000000,0.0006549,-11.57,1.89,5.721
1.67e-13,3.89e-06,4e-09,1.75e-10,0.7667,7578000000,0.001593,-9.651,1.893,6.429
1.67e-13,3.89e-06,4e-09,2e-10,0.9,8515000000,0.002649,-8.234,1.911,5.872
1.67e-13,3.89e-06,4e-09,2e-10,0.5,4291000000,0.0001178,-21.86,2.024,1.227
1.67e-13,3.89e-06,4e-09,2e-10,0.6333,7036000000,0.0006549,-10.2,1.887,5.11
1.67e-13,3.89e-06,4e-09,2e-10,0.7667,8297000000,0.001593,-8.395,1.889,5.74
1.67e-13,3.89e-06,4.22e-09,1e-10,0.9,5481000000,0.002649,-19.7,1.902,9.203
1.67e-13,3.89e-06,4.22e-09,1e-10,0.5,3475000000,0.0001178,-10.43,2.026,2.768
1.67e-13,3.89e-06,4.22e-09,1e-10,0.6333,4806000000,0.0006549,-15.75,1.88,8.057
1.67e-13,3.89e-06,4.22e-09,1e-10,0.7667,5311000000,0.001593,-17.85,1.887,9.094
1.67e-13,3.89e-06,4.22e-09,1.25e-10,0.9,6156000000,0.002649,-14.29,1.9,8.294
1.67e-13,3.89e-06,4.22e-09,1.25e-10,0.5,3652000000,0.0001178,-11.96,2.023,2.384
1.67e-13,3.89e-06,4.22e-09,1.25e-10,0.6333,5251000000,0.0006549,-15.37,1.88,7.312
1.67e-13,3.89e-06,4.22e-09,1.25e-10,0.7667,5915000000,0.001593,-14.27,1.886,8.215
1.67e-13,3.89e-06,4.22e-09,1.5e-10,0.9,6766000000,0.002649,-11.46,1.898,7.517
1.67e-13,3.89e-06,4.22e-09,1.5e-10,0.5,3836000000,0.0001178,-13.43,2.021,2.011
1.67e-13,3.89e-06,4.22e-09,1.5e-10,0.6333,5712000000,0.0006549,-13.77,1.881,6.616
1.67e-13,3.89e-06,4.22e-09,1.5e-10,0.7667,6554000000,0.001593,-11.68,1.882,7.411
1.67e-13,3.89e-06,4.22e-09,1.75e-10,0.9,7409000000,0.002649,-9.643,1.897,6.796
1.67e-13,3.89e-06,4.22e-09,1.75e-10,0.5,4026000000,0.0001178,-14.7,2.021,1.649
1.67e-13,3.89e-06,4.22e-09,1.75e-10,0.6333,6190000000,0.0006549,-12.01,1.877,5.964
1.67e-13,3.89e-06,4.22e-09,1.75e-10,0.7667,7213000000,0.001593,-9.884,1.878,6.67
1.67e-13,3.89e-06,4.22e-09,2e-10,0.9,8090000000,0.002649,-8.351,1.897,6.124
1.67e-13,3.89e-06,4.22e-09,2e-10,0.5,4217000000,0.0001178,-15.53,2.021,1.301
1.67e-13,3.89e-06,4.22e-09,2e-10,0.6333,6691000000,0.0006549,-10.54,1.872,5.352
1.67e-13,3.89e-06,4.22e-09,2e-10,0.7667,7903000000,0.001593,-8.575,1.874,5.983
1.67e-13,3.89e-06,4.44e-09,1e-10,0.9,5236000000,0.002649,-20.28,1.888,9.427
1.67e-13,3.89e-06,4.44e-09,1e-10,0.5,3449000000,0.0001178,-9.214,2.018,2.792
1.67e-13,3.89e-06,4.44e-09,1e-10,0.6333,4595000000,0.0006549,-15.42,1.869,8.273
1.67e-13,3.89e-06,4.44e-09,1e-10,0.7667,5079000000,0.001593,-17.95,1.874,9.315
1.67e-13,3.89e-06,4.44e-09,1.25e-10,0.9,5876000000,0.002649,-14.6,1.886,8.525
1.67e-13,3.89e-06,4.44e-09,1.25e-10,0.5,3571000000,0.0001178,-10.23,2.018,2.473
1.67e-13,3.89e-06,4.44e-09,1.25e-10,0.6333,5017000000,0.0006549,-15.64,1.869,7.532
1.67e-13,3.89e-06,4.44e-09,1.25e-10,0.7667,5653000000,0.001593,-14.48,1.874,8.442
1.67e-13,3.89e-06,4.44e-09,1.5e-10,0.9,6477000000,0.002649,-11.68,1.884,7.735
1.67e-13,3.89e-06,4.44e-09,1.5e-10,0.5,3683000000,0.0001178,-11.11,2.019,2.181
1.67e-13,3.89e-06,4.44e-09,1.5e-10,0.6333,5456000000,0.0006549,-14.04,1.869,6.84
1.67e-13,3.89e-06,4.44e-09,1.5e-10,0.7667,6254000000,0.001593,-11.86,1.869,7.643
1.67e-13,3.89e-06,4.44e-09,1.75e-10,0.9,7085000000,0.002649,-9.816,1.883,7.023
1.67e-13,3.89e-06,4.44e-09,1.75e-10,0.5,3806000000,0.0001178,-12.54,2.02,1.887
1.67e-13,3.89e-06,4.44e-09,1.75e-10,0.6333,5907000000,0.0006549,-12.24,1.865,6.191
1.67e-13,3.89e-06,4.44e-09,1.75e-10,0.7667,6874000000,0.001593,-10.04,1.865,6.907
1.67e-13,3.89e-06,4.44e-09,2e-10,0.9,7718000000,0.002649,-8.495,1.883,6.357
1.67e-13,3.89e-06,4.44e-09,2e-10,0.5,3935000000,0.0001178,-14.33,2.011,1.594
1.67e-13,3.89e-06,4.44e-09,2e-10,0.6333,6382000000,0.0006549,-10.73,1.86,5.582
1.67e-13,3.89e-06,4.44e-09,2e-10,0.7667,7530000000,0.001593,-8.713,1.862,6.224
1.67e-13,3.89e-06,4.67e-09,1e-10,0.9,4995000000,0.002649,-21.46,1.876,9.661
1.67e-13,3.89e-06,4.67e-09,1e-10,0.5,3257000000,0.0001178,-8.571,2.013,3.042
1.67e-13,3.89e-06,4.67e-09,1e-10,0.6333,4429000000,0.0006549,-15.21,1.856,8.454
1.67e-13,3.89e-06,4.67e-09,1e-10,0.7667,4874000000,0.001593,-16.75,1.859,9.517
1.67e-13,3.89e-06,4.67e-09,1.25e-10,0.9,5592000000,0.002649,-15.07,1.873,8.765
1.67e-13,3.89e-06,4.67e-09,1.25e-10,0.5,3364000000,0.0001178,-10.09,2.014,2.735
1.67e-13,3.89e-06,4.67e-09,1.25e-10,0.6333,4821000000,0.0006549,-14.85,1.855,7.726
1.67e-13,3.89e-06,4.67e-09,1.25e-10,0.7667,5418000000,0.001593,-14.21,1.86,8.656
1.67e-13,3.89e-06,4.67e-09,1.5e-10,0.9,6212000000,0.002649,-11.98,1.871,7.95
1.67e-13,3.89e-06,4.67e-09,1.5e-10,0.5,3480000000,0.0001178,-11.8,2.008,2.428
1.67e-13,3.89e-06,4.67e-09,1.5e-10,0.6333,5236000000,0.0006549,-13.7,1.856,7.044
1.67e-13,3.89e-06,4.67e-09,1.5e-10,0.7667,5977000000,0.001593,-11.85,1.86,7.867
1.67e-13,3.89e-06,4.67e-09,1.75e-10,0.9,6817000000,0.002649,-10.03,1.869,7.222
1.67e-13,3.89e-06,4.67e-09,1.75e-10,0.5,3605000000,0.0001178,-13.73,2.0,2.123
1.67e-13,3.89e-06,4.67e-09,1.75e-10,0.6333,5661000000,0.0006549,-12.15,1.856,6.404
1.67e-13,3.89e-06,4.67e-09,1.75e-10,0.7667,6566000000,0.001593,-10.1,1.855,7.138
1.67e-13,3.89e-06,4.67e-09,2e-10,0.9,7411000000,0.002649,-8.669,1.868,6.568
1.67e-13,3.89e-06,4.67e-09,2e-10,0.5,3736000000,0.0001178,-15.93,1.992,1.821
1.67e-13,3.89e-06,4.67e-09,2e-10,0.6333,6101000000,0.0006549,-10.74,1.851,5.802
1.67e-13,3.89e-06,4.67e-09,2e-10,0.7667,7175000000,0.001593,-8.794,1.852,6.462
1.67e-13,3.89e-06,4.89e-09,1e-10,0.9,4768000000,0.002649,-21.25,1.868,9.89
1.67e-13,3.89e-06,4.89e-09,1e-10,0.5,3112000000,0.0001178,-8.704,2.004,3.242
1.67e-13,3.89e-06,4.89e-09,1e-10,0.6333,4321000000,0.0006549,-17.0,1.842,8.586
1.67e-13,3.89e-06,4.89e-09,1e-10,0.7667,4719000000,0.001593,-14.9,1.843,9.684
1.67e-13,3.89e-06,4.89e-09,1.25e-10,0.9,5327000000,0.002649,-15.33,1.864,9.004
1.67e-13,3.89e-06,4.89e-09,1.25e-10,0.5,3216000000,0.0001178,-10.25,2.002,2.931
1.67e-13,3.89e-06,4.89e-09,1.25e-10,0.6333,4681000000,0.0006549,-16.11,1.841,7.88
1.67e-13,3.89e-06,4.89e-09,1.25e-10,0.7667,5223000000,0.001593,-13.25,1.843,8.845
1.67e-13,3.89e-06,4.89e-09,1.5e-10,0.9,5911000000,0.002649,-12.21,1.861,8.196
1.67e-13,3.89e-06,4.89e-09,1.5e-10,0.5,3329000000,0.0001178,-11.99,1.993,2.621
1.67e-13,3.89e-06,4.89e-09,1.5e-10,0.6333,5057000000,0.0006549,-13.97,1.841,7.217
1.67e-13,3.89e-06,4.89e-09,1.5e-10,0.7667,5744000000,0.001593,-11.48,1.844,8.071
1.67e-13,3.89e-06,4.89e-09,1.75e-10,0.9,6508000000,0.002649,-10.22,1.858,7.454
1.67e-13,3.89e-06,4.89e-09,1.75e-10,0.5,3450000000,0.0001178,-13.98,1.985,2.314
1.67e-13,3.89e-06,4.89e-09,1.75e-10,0.6333,5456000000,0.0006549,-12.08,1.841,6.592
1.67e-13,3.89e-06,4.89e-09,1.75e-10,0.7667,6291000000,0.001593,-9.968,1.846,7.354
1.67e-13,3.89e-06,4.89e-09,2e-10,0.9,7134000000,0.002649,-8.829,1.856,6.768
1.67e-13,3.89e-06,4.89e-09,2e-10,0.5,3578000000,0.0001178,-16.29,1.978,2.009
1.67e-13,3.89e-06,4.89e-09,2e-10,0.6333,5864000000,0.0006549,-10.59,1.841,6.002
1.67e-13,3.89e-06,4.89e-09,2e-10,0.7667,6862000000,0.001593,-8.76,1.845,6.688
1.67e-13,3.89e-06,5.11e-09,1e-10,0.9,4583000000,0.002649,-17.65,1.857,10.08
1.67e-13,3.89e-06,5.11e-09,1e-10,0.5,3018000000,0.0001178,-8.405,1.991,3.377
1.67e-13,3.89e-06,5.11e-09,1e-10,0.6333,4121000000,0.0006549,-21.57,1.829,8.81
1.67e-13,3.89e-06,5.11e-09,1e-10,0.7667,4639000000,0.001593,-18.2,1.828,9.788
1.67e-13,3.89e-06,5.11e-09,1.25e-10,0.9,5112000000,0.002649,-14.6,1.86,9.217
1.67e-13,3.89e-06,5.11e-09,1.25e-10,0.5,3115000000,0.0001178,-9.867,1.993,3.072
1.67e-13,3.89e-06,5.11e-09,1.25e-10,0.6333,4535000000,0.0006549,-19.44,1.827,8.044
1.67e-13,3.89e-06,5.11e-09,1.25e-10,0.7667,5088000000,0.001593,-14.7,1.828,8.983
1.67e-13,3.89e-06,5.11e-09,1.5e-10,0.9,5647000000,0.002649,-12.04,1.856,8.423
1.67e-13,3.89e-06,5.11e-09,1.5e-10,0.5,3218000000,0.0001178,-11.49,1.984,2.769
1.67e-13,3.89e-06,5.11e-09,1.5e-10,0.6333,4949000000,0.0006549,-15.68,1.826,7.338
1.67e-13,3.89e-06,5.11e-09,1.5e-10,0.7667,5573000000,0.001593,-12.1,1.827,8.235
1.67e-13,3.89e-06,5.11e-09,1.75e-10,0.9,6210000000,0.002649,-10.22,1.852,7.691
1.67e-13,3.89e-06,5.11e-09,1.75e-10,0.5,3329000000,0.0001178,-13.31,1.976,2.467
1.67e-13,3.89e-06,5.11e-09,1.75e-10,0.6333,5309000000,0.0006549,-13.08,1.825,6.735
1.67e-13,3.89e-06,5.11e-09,1.75e-10,0.7667,6073000000,0.001593,-10.28,1.827,7.538
1.67e-13,3.89e-06,5.11e-09,2e-10,0.9,6788000000,0.002649,-8.875,1.848,7.013
1.67e-13,3.89e-06,5.11e-09,2e-10,0.5,3448000000,0.0001178,-15.37,1.969,2.168
1.67e-13,3.89e-06,5.11e-09,2e-10,0.6333,5688000000,0.0006549,-11.26,1.825,6.165
1.67e-13,3.89e-06,5.11e-09,2e-10,0.7667,6607000000,0.001593,-8.954,1.828,6.887
1.67e-13,3.89e-06,5.33e-09,1e-10,0.9,4498000000,0.002649,-15.33,1.837,10.2
1.67e-13,3.89e-06,5.33e-09,1e-10,0.5,2981000000,0.0001178,-7.98,1.973,3.432
1.67e-13,3.89e-06,5.33e-09,1e-10,0.6333,3904000000,0.0006549,-30.38,1.82,9.066
1.67e-13,3.89e-06,5.33e-09,1e-10,0.7667,4381000000,0.001593,-24.68,1.818,10.06
1.67e-13,3.89e-06,5.33e-09,1.25e-10,0.9,4967000000,0.002649,-13.32,1.837,9.37
1.67e-13,3.89e-06,5.33e-09,1.25e-10,0.5,3066000000,0.0001178,-8.971,1.974,3.145
1.67e-13,3.89e-06,5.33e-09,1.25e-10,0.6333,4284000000,0.0006549,-24.61,1.817,8.309
1.67e-13,3.89e-06,5.33e-09,1.25e-10,0.7667,4881000000,0.001593,-16.59,1.816,9.196
1.67e-13,3.89e-06,5.33e-09,1.5e-10,0.9,5464000000,0.002649,-11.37,1.838,8.601
1.67e-13,3.89e-06,5.33e-09,1.5e-10,0.5,3156000000,0.0001178,-10.36,1.976,2.857
1.67e-13,3.89e-06,5.33e-09,1.5e-10,0.6333,4678000000,0.0006549,-17.46,1.815,7.608
1.67e-13,3.89e-06,5.33e-09,1.5e-10,0.7667,5391000000,0.001593,-13.02,1.814,8.406
1.67e-13,3.89e-06,5.33e-09,1.75e-10,0.9,5973000000,0.002649,-9.836,1.839,7.889
1.67e-13,3.89e-06,5.33e-09,1.75e-10,0.5,3253000000,0.0001178,-11.85,1.973,2.57
1.67e-13,3.89e-06,5.33e-09,1.75e-10,0.6333,5076000000,0.0006549,-14.04,1.813,6.957
1.67e-13,3.89e-06,5.33e-09,1.75e-10,0.7667,5930000000,0.001593,-10.85,1.813,7.68
1.67e-13,3.89e-06,5.33e-09,2e-10,0.9,6520000000,0.002649,-8.664,1.841,7.225
1.67e-13,3.89e-06,5.33e-09,2e-10,0.5,3357000000,0.0001178,-13.46,1.965,2.285
1.67e-13,3.89e-06,5.33e-09,2e-10,0.6333,5484000000,0.0006549,-11.89,1.811,6.349
1.67e-13,3.89e-06,5.33e-09,2e-10,0.7667,6429000000,0.001593,-9.346,1.812,7.038
1.67e-13,3.89e-06,5.56e-09,1e-10,0.9,4353000000,0.002649,-21.99,1.824,10.38
1.67e-13,3.89e-06,5.56e-09,1e-10,0.5,2860000000,0.0001178,-8.716,1.954,3.616
1.67e-13,3.89e-06,5.56e-09,1e-10,0.6333,3775000000,0.0006549,-17.98,1.818,9.237
1.67e-13,3.89e-06,5.56e-09,1e-10,0.7667,4190000000,0.001593,-19.97,1.817,10.28
1.67e-13,3.89e-06,5.56e-09,1.25e-10,0.9,4855000000,0.002649,-15.94,1.822,9.503
1.67e-13,3.89e-06,5.56e-09,1.25e-10,0.5,3000000000,0.0001178,-9.708,1.953,3.242
1.67e-13,3.89e-06,5.56e-09,1.25e-10,0.6333,4118000000,0.0006549,-18.95,1.814,8.504
1.67e-13,3.89e-06,5.56e-09,1.25e-10,0.7667,4653000000,0.001593,-16.13,1.813,9.429
1.67e-13,3.89e-06,5.56e-09,1.5e-10,0.9,5370000000,0.002649,-12.69,1.821,8.708
1.67e-13,3.89e-06,5.56e-09,1.5e-10,0.5,3140000000,0.0001178,-10.6,1.954,2.881
1.67e-13,3.89e-06,5.56e-09,1.5e-10,0.6333,4471000000,0.0006549,-16.4,1.81,7.823
1.67e-13,3.89e-06,5.56e-09,1.5e-10,0.7667,5134000000,0.001593,-13.05,1.809,8.652
1.67e-13,3.89e-06,5.56e-09,1.75e-10,0.9,5855000000,0.002649,-10.64,1.82,8.017
1.67e-13,3.89e-06,5.56e-09,1.75e-10,0.5,3243000000,0.0001178,-11.34,1.955,2.587
1.67e-13,3.89e-06,5.56e-09,1.75e-10,0.6333,4846000000,0.0006549,-13.85,1.806,7.186
1.67e-13,3.89e-06,5.56e-09,1.75e-10,0.7667,5626000000,0.001593,-10.97,1.806,7.936
1.67e-13,3.89e-06,5.56e-09,2e-10,0.9,6343000000,0.002649,-9.192,1.82,7.379
1.67e-13,3.89e-06,5.56e-09,2e-10,0.5,3329000000,0.0001178,-11.89,1.956,2.324
1.67e-13,3.89e-06,5.56e-09,2e-10,0.6333,5227000000,0.0006549,-11.93,1.803,6.589
1.67e-13,3.89e-06,5.56e-09,2e-10,0.7667,6144000000,0.001593,-9.482,1.804,7.271
1.67e-13,3.89e-06,5.78e-09,1e-10,0.9,4136000000,0.002649,-20.9,1.824,10.62
1.67e-13,3.89e-06,5.78e-09,1e-10,0.5,2650000000,0.0001178,-9.617,1.938,3.933
1.67e-13,3.89e-06,5.78e-09,1e-10,0.6333,3776000000,0.0006549,-14.75,1.8,9.25
1.67e-13,3.89e-06,5.78e-09,1e-10,0.7667,4149000000,0.001593,-14.92,1.797,10.35
1.67e-13,3.89e-06,5.78e-09,1.25e-10,0.9,4602000000,0.002649,-16.22,1.82,9.761
1.67e-13,3.89e-06,5.78e-09,1.25e-10,0.5,2782000000,0.0001178,-10.99,1.935,3.566
1.67e-13,3.89e-06,5.78e-09,1.25e-10,0.6333,4083000000,0.0006549,-14.89,1.799,8.569
1.67e-13,3.89e-06,5.78e-09,1.25e-10,0.7667,4561000000,0.001593,-13.49,1.797,9.55
1.67e-13,3.89e-06,5.78e-09,1.5e-10,0.9,5086000000,0.002649,-13.0,1.817,8.976
1.67e-13,3.89e-06,5.78e-09,1.5e-10,0.5,2914000000,0.0001178,-12.36,1.934,3.21
1.67e-13,3.89e-06,5.78e-09,1.5e-10,0.6333,4400000000,0.0006549,-13.66,1.799,7.927
1.67e-13,3.89e-06,5.78e-09,1.5e-10,0.7667,4993000000,0.001593,-11.72,1.798,8.806
1.67e-13,3.89e-06,5.78e-09,1.75e-10,0.9,5582000000,0.002649,-10.9,1.814,8.253
1.67e-13,3.89e-06,5.78e-09,1.75e-10,0.5,3047000000,0.0001178,-13.65,1.932,2.865
1.67e-13,3.89e-06,5.78e-09,1.75e-10,0.6333,4729000000,0.0006549,-12.17,1.8,7.321
1.67e-13,3.89e-06,5.78e-09,1.75e-10,0.7667,5445000000,0.001593,-10.22,1.798,8.115
1.67e-13,3.89e-06,5.78e-09,2e-10,0.9,6108000000,0.002649,-9.405,1.811,7.583
1.67e-13,3.89e-06,5.78e-09,2e-10,0.5,3180000000,0.0001178,-14.74,1.932,2.531
1.67e-13,3.89e-06,5.78e-09,2e-10,0.6333,5073000000,0.0006549,-10.86,1.8,6.749
1.67e-13,3.89e-06,5.78e-09,2e-10,0.7667,5907000000,0.001593,-9.083,1.8,7.469
1.67e-13,3.89e-06,6e-09,1e-10,0.9,4106000000,0.002649,-14.87,1.803,10.68
1.67e-13,3.89e-06,6e-09,1e-10,0.5,2518000000,0.0001178,-9.786,1.931,4.152
1.67e-13,3.89e-06,6e-09,1e-10,0.6333,3559000000,0.0006549,-25.11,1.788,9.536
1.67e-13,3.89e-06,6e-09,1e-10,0.7667,3978000000,0.001593,-26.42,1.785,10.56
1.67e-13,3.89e-06,6e-09,1.25e-10,0.9,4519000000,0.002649,-13.42,1.803,9.875
1.67e-13,3.89e-06,6e-09,1.25e-10,0.5,2625000000,0.0001178,-11.48,1.926,3.805
1.67e-13,3.89e-06,6e-09,1.25e-10,0.6333,3903000000,0.0006549,-25.28,1.786,8.79
1.67e-13,3.89e-06,6e-09,1.25e-10,0.7667,4428000000,0.001593,-17.62,1.784,9.712
1.67e-13,3.89e-06,6e-09,1.5e-10,0.9,4953000000,0.002649,-11.65,1.804,9.126
1.67e-13,3.89e-06,6e-09,1.5e-10,0.5,2737000000,0.0001178,-13.41,1.922,3.466
1.67e-13,3.89e-06,6e-09,1.5e-10,0.6333,4255000000,0.0006549,-18.24,1.784,8.101
1.67e-13,3.89e-06,6e-09,1.5e-10,0.7667,4883000000,0.001593,-13.73,1.782,8.936
1.67e-13,3.89e-06,6e-09,1.75e-10,0.9,5409000000,0.002649,-10.15,1.805,8.43
1.67e-13,3.89e-06,6e-09,1.75e-10,0.5,2854000000,0.0001178,-15.64,1.919,3.135
1.67e-13,3.89e-06,6e-09,1.75e-10,0.6333,4613000000,0.0006549,-14.66,1.782,7.461
1.67e-13,3.89e-06,6e-09,1.75e-10,0.7667,5349000000,0.001593,-11.4,1.781,8.222
1.67e-13,3.89e-06,6e-09,2e-10,0.9,5875000000,0.002649,-8.966,1.806,7.78
1.67e-13,3.89e-06,6e-09,2e-10,0.5,2976000000,0.0001178,-18.28,1.916,2.813
1.67e-13,3.89e-06,6e-09,2e-10,0.6333,4974000000,0.0006549,-12.39,1.781,6.862
1.67e-13,3.89e-06,6e-09,2e-10,0.7667,5833000000,0.001593,-9.8,1.78,7.567
1.67e-13,4e-06,5.2e-09,1e-10,0.9,4605000000,0.002722,-14.87,1.859,10.21
1.67e-13,4e-06,5.2e-09,1e-10,0.5,3023000000,0.000121,-8.147,2.001,3.473
1.67e-13,4e-06,5.2e-09,1e-10,0.6333,4027000000,0.0006729,-30.86,1.84,9.035
1.67e-13,4e-06,5.2e-09,1e-10,0.7667,4526000000,0.001637,-23.57,1.838,10.03
1.67e-13,4e-06,5.2e-09,1.25e-10,0.9,5100000000,0.002722,-13.06,1.859,9.368
1.67e-13,4e-06,5.2e-09,1.25e-10,0.5,3115000000,0.000121,-9.522,2.002,3.177
1.67e-13,4e-06,5.2e-09,1.25e-10,0.6333,4425000000,0.0006729,-23.93,1.837,8.278
1.67e-13,4e-06,5.2e-09,1.25e-10,0.7667,5040000000,0.001637,-16.36,1.836,9.164
1.67e-13,4e-06,5.2e-09,1.5e-10,0.9,5613000000,0.002722,-11.39,1.86,8.596
1.67e-13,4e-06,5.2e-09,1.5e-10,0.5,3213000000,0.000121,-11.03,2.001,2.882
1.67e-13,4e-06,5.2e-09,1.5e-10,0.6333,4830000000,0.0006729,-17.23,1.835,7.578
1.67e-13,4e-06,5.2e-09,1.5e-10,0.7667,5576000000,0.001637,-12.91,1.835,8.376
1.67e-13,4e-06,5.2e-09,1.75e-10,0.9,6149000000,0.002722,-9.922,1.862,7.881
1.67e-13,4e-06,5.2e-09,1.75e-10,0.5,3319000000,0.000121,-12.68,1.992,2.588
1.67e-13,4e-06,5.2e-09,1.75e-10,0.6333,5241000000,0.0006729,-13.91,1.833,6.928
1.67e-13,4e-06,5.2e-09,1.75e-10,0.7667,6095000000,0.001637,-10.78,1.834,7.676
1.67e-13,4e-06,5.2e-09,2e-10,0.9,6717000000,0.002722,-8.74,1.864,7.216
1.67e-13,4e-06,5.2e-09,2e-10,0.5,3431000000,0.000121,-14.5,1.985,2.297
1.67e-13,4e-06,5.2e-09,2e-10,0.6333,5671000000,0.0006729,-11.8,1.831,6.321
1.67e-13,4e-06,5.2e-09,2e-10,0.7667,6600000000,0.001637,-9.304,1.833,7.045
1.67e-13,4e-06,4e-09,1e-10,0.9,5713000000,0.002722,-16.27,1.937,9.116
1.67e-13,4e-06,4e-09,1e-10,0.5,3702000000,0.000121,-9.343,2.075,2.596
1.67e-13,4e-06,4e-09,1e-10,0.6333,5035000000,0.0006729,-34.36,1.909,7.947
1.67e-13,4e-06,4e-09,1e-10,0.7667,5703000000,0.001637,-19.69,1.909,8.876
1.67e-13,4e-06,4e-09,1.25e-10,0.9,6384000000,0.002722,-13.34,1.939,8.226
1.67e-13,4e-06,4e-09,1.25e-10,0.5,3839000000,0.000121,-11.09,2.073,2.276
1.67e-13,4e-06,4e-09,1.25e-10,0.6333,5550000000,0.0006729,-20.39,1.905,7.165
1.67e-13,4e-06,4e-09,1.25e-10,0.7667,6335000000,0.001637,-14.42,1.907,8.017
1.67e-13,4e-06,4e-09,1.5e-10,0.9,7084000000,0.002722,-11.06,1.94,7.412
1.67e-13,4e-06,4e-09,1.5e-10,0.5,3983000000,0.000121,-13.11,2.063,1.958
1.67e-13,4e-06,4e-09,1.5e-10,0.6333,6084000000,0.0006729,-15.37,1.901,6.442
1.67e-13,4e-06,4e-09,1.5e-10,0.7667,6964000000,0.001637,-11.59,1.905,7.247
1.67e-13,4e-06,4e-09,1.75e-10,0.9,7821000000,0.002722,-9.419,1.935,6.663
1.67e-13,4e-06,4e-09,1.75e-10,0.5,4135000000,0.000121,-15.51,2.054,1.64
1.67e-13,4e-06,4e-09,1.75e-10,0.6333,6625000000,0.0006729,-12.6,1.899,5.77
1.67e-13,4e-06,4e-09,1.75e-10,0.7667,7620000000,0.001637,-9.763,1.905,6.53
1.67e-13,4e-06,4e-09,2e-10,0.9,8589000000,0.002722,-8.202,1.93,5.97
1.67e-13,4e-06,4e-09,2e-10,0.5,4294000000,0.000121,-18.47,2.046,1.325
1.67e-13,4e-06,4e-09,2e-10,0.6333,7154000000,0.0006729,-10.75,1.896,5.164
1.67e-13,4e-06,4e-09,2e-10,0.7667,8324000000,0.001637,-8.46,1.905,5.861
