C1,C2,L1,L2,Wn,Wvar,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
8.5e-13,1.5e-13,4.5e-10,6e-10,7e-06,8e-06,0.109,25300000000.0,3550000000.0,10.16,-72.3
8.5e-13,1.5e-13,4.5e-10,6e-10,7e-06,9e-06,0.109,24600000000.0,3310000000.0,10.91,-61.61
8.5e-13,1.5e-13,4.5e-10,6e-10,7.5e-06,5e-06,0.116,26200000000.0,1900000000.0,13.3,-69.16
8.5e-13,1.5e-13,4.5e-10,6e-10,7.5e-06,5.5e-06,0.116,28200000000.0,2130000000.0,8.874,-83.6
8.5e-13,1.5e-13,4.5e-10,6e-10,7.5e-06,6e-06,0.116,26100000000.0,2180000000.0,8.882,-83.4
8.5e-13,1.5e-13,4.5e-10,6e-10,7.5e-06,7e-06,0.116,25700000000.0,2640000000.0,8.927,-83.05
8.5e-13,1.5e-13,4.5e-10,6e-10,7.5e-06,7.5e-06,0.116,26000000000.0,3160000000.0,8.95,-82.93
8.5e-13,1.5e-13,4.5e-10,6e-10,7.5e-06,8e-06,0.116,26400000000.0,3530000000.0,8.929,-82.79
8.5e-13,1.5e-13,4.5e-10,6e-10,7.5e-06,9e-06,0.116,24900000000.0,1390000000.0,12.35,-93.98
8.5e-13,1.5e-13,4.5e-10,6e-10,8e-06,5e-06,0.124,25500000000.0,1960000000.0,8.641,-84.53
8.5e-13,1.5e-13,4.5e-10,6e-10,8e-06,5.5e-06,0.124,25700000000.0,3990000000.0,10.76,-80.26
8.5e-13,1.5e-13,4.5e-10,6e-10,8e-06,6.5e-06,0.124,25100000000.0,2060000000.0,8.607,-83.82
8.5e-13,1.5e-13,4.5e-10,6e-10,8e-06,7e-06,0.124,25000000000.0,2250000000.0,8.605,-83.67
8.5e-13,1.5e-13,4.5e-10,6e-10,8e-06,8e-06,0.124,24900000000.0,2990000000.0,8.614,-83.35
8.5e-13,1.5e-13,4.5e-10,6e-10,8e-06,8.5e-06,0.124,25300000000.0,3230000000.0,8.593,-83.21
8.5e-13,1.5e-13,4.5e-10,6e-10,8.5e-06,5e-06,0.132,25000000000.0,1490000000.0,11.65,-93.5
8.5e-13,1.5e-13,4.5e-10,6e-10,8.5e-06,5.5e-06,0.132,25800000000.0,1550000000.0,12.01,-95.81
8.5e-13,1.5e-13,4.5e-10,6e-10,8.5e-06,6e-06,0.132,24600000000.0,1890000000.0,8.383,-84.71
8.5e-13,1.5e-13,4.5e-10,6e-10,8.5e-06,7e-06,0.132,24400000000.0,1940000000.0,8.339,-84.28
8.5e-13,1.5e-13,4.5e-10,6e-10,8.5e-06,8e-06,0.132,24200000000.0,2350000000.0,8.311,-84.01
8.5e-13,1.5e-13,4.5e-10,6e-10,9e-06,5e-06,0.14,24500000000.0,1730000000.0,11.31,-90.99
8.5e-13,1.5e-13,4.5e-10,6e-10,9e-06,5.5e-06,0.14,24200000000.0,1740000000.0,8.206,-85.8
8.5e-13,1.5e-13,4.5e-10,6e-10,9e-06,6e-06,0.14,24000000000.0,1490000000.0,11.84,-94.65
8.5e-13,1.5e-13,4.5e-10,6e-10,9e-06,6.5e-06,0.14,23900000000.0,1790000000.0,8.141,-85.13
8.5e-13,1.5e-13,4.5e-10,6e-10,9e-06,7e-06,0.14,23800000000.0,1810000000.0,8.109,-85.06
8.5e-13,1.5e-13,4.5e-10,6e-10,9e-06,8e-06,0.14,23700000000.0,1930000000.0,8.051,-84.64
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,5e-06,0.0776,31300000000.0,2400000000.0,11.37,-87.64
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,5.5e-06,0.0776,31100000000.0,2120000000.0,11.19,-87.18
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,6e-06,0.0776,31000000000.0,1210000000.0,11.77,-95.89
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,6.5e-06,0.0776,30800000000.0,1520000000.0,10.85,-92.65
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,7e-06,0.0776,30800000000.0,1110000000.0,11.53,-92.84
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,7.5e-06,0.0776,30700000000.0,1350000000.0,10.24,-90.18
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,8e-06,0.0776,30700000000.0,1270000000.0,9.901,-91.66
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,8.5e-06,0.0776,30600000000.0,1140000000.0,9.695,-88.9
8.5e-13,1.5e-13,4.5e-10,5e-10,5e-06,9e-06,0.0776,30600000000.0,1090000000.0,9.393,-90.91
8.5e-13,1.5e-13,4.5e-10,5e-10,5.5e-06,5.5e-06,0.0853,30000000000.0,2010000000.0,11.79,-69.33
8.5e-13,1.5e-13,4.5e-10,5e-10,5.5e-06,6e-06,0.0853,29800000000.0,1240000000.0,12.0,-95.92
8.5e-13,1.5e-13,4.5e-10,5e-10,5.5e-06,6.5e-06,0.0853,30000000000.0,2110000000.0,11.18,-95.04
8.5e-13,1.5e-13,4.5e-10,5e-10,5.5e-06,7e-06,0.0853,30200000000.0,2020000000.0,10.88,-95.62
8.5e-13,1.5e-13,4.5e-10,5e-10,5.5e-06,7.5e-06,0.0853,30200000000.0,1440000000.0,10.57,-96.23
8.5e-13,1.5e-13,4.5e-10,5e-10,5.5e-06,8.5e-06,0.0853,30000000000.0,1310000000.0,9.91,-82.1
8.5e-13,1.5e-13,4.5e-10,5e-10,5.5e-06,9e-06,0.0853,29900000000.0,1160000000.0,9.673,-93.71
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,5e-06,0.0931,31700000000.0,3510000000.0,12.33,-86.38
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,5.5e-06,0.0931,29000000000.0,1430000000.0,12.37,-96.82
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,6e-06,0.0931,28800000000.0,3460000000.0,11.89,-89.73
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,6.5e-06,0.0931,29900000000.0,1730000000.0,-5.061,-87.37
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,7e-06,0.0931,28800000000.0,1160000000.0,11.93,-94.41
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,7.5e-06,0.0931,28400000000.0,1100000000.0,11.82,-93.75
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,8e-06,0.0931,28300000000.0,1750000000.0,10.51,-93.32
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,8.5e-06,0.0931,28600000000.0,1500000000.0,10.21,-93.18
8.5e-13,1.5e-13,4.5e-10,5e-10,6e-06,9e-06,0.0931,29000000000.0,892000000.0,11.52,-93.86
8.5e-13,1.5e-13,4.5e-10,5e-10,6.5e-06,5e-06,0.101,31000000000.0,3080000000.0,9.859,-82.28
8.5e-13,1.5e-13,4.5e-10,5e-10,6.5e-06,6e-06,0.101,29100000000.0,3480000000.0,12.11,-84.72
8.5e-13,1.5e-13,4.5e-10,5e-10,6.5e-06,6.5e-06,0.101,27800000000.0,1330000000.0,12.27,-94.98
8.5e-13,1.5e-13,4.5e-10,5e-10,6.5e-06,7e-06,0.101,27600000000.0,1470000000.0,12.15,-94.82
8.5e-13,1.5e-13,4.5e-10,5e-10,6.5e-06,7.5e-06,0.101,27500000000.0,2080000000.0,10.95,-94.59
8.5e-13,1.5e-13,4.5e-10,5e-10,6.5e-06,8.5e-06,0.101,27300000000.0,2200000000.0,10.46,-93.22
8.5e-13,1.5e-13,4.5e-10,5e-10,6.5e-06,9e-06,0.101,27200000000.0,1940000000.0,9.911,-93.78
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,5e-06,0.109,30200000000.0,2260000000.0,9.363,-82.38
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,5.5e-06,0.109,29700000000.0,2870000000.0,9.453,-82.29
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,6e-06,0.109,29500000000.0,3080000000.0,9.563,-82.29
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,6.5e-06,0.109,29300000000.0,3360000000.0,10.91,-87.97
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,7e-06,0.109,27800000000.0,1390000000.0,12.34,-94.19
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,7.5e-06,0.109,26900000000.0,1270000000.0,12.21,-93.98
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,8e-06,0.109,26700000000.0,1530000000.0,10.95,-84.52
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,8.5e-06,0.109,26500000000.0,1250000000.0,12.0,-94.17
8.5e-13,1.5e-13,4.5e-10,5e-10,7e-06,9e-06,0.109,26400000000.0,1120000000.0,11.89,-93.9
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,5e-06,0.116,28300000000.0,2110000000.0,9.025,-82.76
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,5.5e-06,0.116,28500000000.0,2210000000.0,9.057,-82.62
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,6e-06,0.116,29100000000.0,2400000000.0,9.102,-82.5
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,6.5e-06,0.116,28500000000.0,3020000000.0,9.149,-82.42
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,7e-06,0.116,28300000000.0,3410000000.0,9.158,-82.39
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,7.5e-06,0.116,27800000000.0,3450000000.0,9.12,-82.44
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,8.5e-06,0.116,26300000000.0,3370000000.0,11.16,-84.73
8.5e-13,1.5e-13,4.5e-10,5e-10,7.5e-06,9e-06,0.116,26000000000.0,1150000000.0,12.06,-93.29
8.5e-13,1.5e-13,4.5e-10,5e-10,8e-06,5e-06,0.124,27600000000.0,344000000.0,13.96,-82.4
8.5e-13,1.5e-13,4.5e-10,5e-10,8e-06,6e-06,0.124,28200000000.0,2130000000.0,8.765,-82.95
8.5e-13,1.5e-13,4.5e-10,5e-10,8e-06,7e-06,0.124,28600000000.0,2890000000.0,8.799,-82.71
8.5e-13,1.5e-13,4.5e-10,5e-10,8e-06,7.5e-06,0.124,28300000000.0,3090000000.0,8.786,-82.62
8.5e-13,1.5e-13,4.5e-10,5e-10,8e-06,8.5e-06,0.124,27400000000.0,1510000000.0,12.36,-92.54
8.5e-13,1.5e-13,4.5e-10,5e-10,8e-06,9e-06,0.124,26400000000.0,3390000000.0,11.05,-76.65
8.5e-13,1.5e-13,4.5e-10,5e-10,8.5e-06,5e-06,0.132,26900000000.0,1860000000.0,8.521,-83.81
8.5e-13,1.5e-13,4.5e-10,5e-10,8.5e-06,6e-06,0.132,26500000000.0,1920000000.0,8.492,-83.43
8.5e-13,1.5e-13,4.5e-10,5e-10,8.5e-06,6.5e-06,0.132,28200000000.0,2030000000.0,8.484,-83.31
8.5e-13,1.5e-13,4.5e-10,5e-10,8.5e-06,7e-06,0.132,28000000000.0,2260000000.0,8.481,-83.21
8.5e-13,1.5e-13,4.5e-10,5e-10,9e-06,5e-06,0.14,26300000000.0,1300000000.0,12.01,-95.58
8.5e-13,1.5e-13,4.5e-10,5e-10,9e-06,5.5e-06,0.14,26100000000.0,3680000000.0,8.953,-64.06
8.5e-13,1.5e-13,4.5e-10,5e-10,9e-06,6e-06,0.14,26000000000.0,1800000000.0,8.255,-84.06
8.5e-13,1.5e-13,4.5e-10,5e-10,9e-06,6.5e-06,0.14,26100000000.0,1830000000.0,8.232,-83.87
8.5e-13,1.5e-13,4.5e-10,5e-10,9e-06,7e-06,0.14,26900000000.0,1920000000.0,8.211,-83.72
8.5e-13,1.5e-13,4.5e-10,5e-10,9e-06,7.5e-06,0.14,25900000000.0,2110000000.0,8.195,-83.66
8.5e-13,1.5e-13,4.5e-10,5e-10,9e-06,9e-06,0.14,26200000000.0,2940000000.0,8.102,-83.23
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,5e-06,0.0776,30000000000.0,1820000000.0,11.97,-89.59
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,5.5e-06,0.0776,29800000000.0,1400000000.0,12.06,-81.31
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,6e-06,0.0776,29700000000.0,1590000000.0,-5.509,-94.82
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,6.5e-06,0.0776,29700000000.0,1540000000.0,11.14,-95.51
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,7e-06,0.0776,29600000000.0,1720000000.0,10.59,-94.83
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,7.5e-06,0.0776,29600000000.0,1370000000.0,10.52,-94.72
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,8e-06,0.0776,29500000000.0,1050000000.0,11.42,-92.07
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,8.5e-06,0.0776,29300000000.0,1050000000.0,9.805,-94.74
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5e-06,9e-06,0.0776,29200000000.0,1100000000.0,9.616,-82.53
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,5e-06,0.0853,29900000000.0,1860000000.0,12.26,-92.08
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,5.5e-06,0.0853,30000000000.0,3410000000.0,12.09,-90.23
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,6e-06,0.0853,29600000000.0,1960000000.0,11.83,-86.92
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,6.5e-06,0.0853,29300000000.0,1600000000.0,11.56,-89.97
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,7e-06,0.0853,29100000000.0,2220000000.0,11.12,-96.84
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,7.5e-06,0.0853,28900000000.0,1090000000.0,11.74,-93.85
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,8e-06,0.0853,28800000000.0,946000000.0,11.65,-94.02
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,8.5e-06,0.0853,28600000000.0,1330000000.0,10.17,-94.08
8.5e-13,1.5e-13,4.5e-10,5.5e-10,5.5e-06,9e-06,0.0853,28500000000.0,1450000000.0,9.712,-95.36
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,5e-06,0.0931,28800000000.0,2010000000.0,12.72,-98.64
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,5.5e-06,0.0931,30500000000.0,3600000000.0,12.35,-85.86
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,6e-06,0.0931,27700000000.0,1410000000.0,12.36,-96.66
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,6.5e-06,0.0931,27400000000.0,1290000000.0,12.21,-95.86
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,7e-06,0.0931,27300000000.0,1930000000.0,11.61,-89.9
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,7.5e-06,0.0931,27200000000.0,1140000000.0,11.95,-94.52
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,8e-06,0.0931,27100000000.0,1080000000.0,11.83,-93.91
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6e-06,9e-06,0.0931,27500000000.0,406000000.0,12.03,-85.27
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,5e-06,0.101,30100000000.0,2350000000.0,9.62,-82.42
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,5.5e-06,0.101,29200000000.0,3010000000.0,10.39,-85.72
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,6e-06,0.101,29000000000.0,3580000000.0,11.21,-85.0
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,6.5e-06,0.101,27200000000.0,3540000000.0,12.13,-81.4
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,7e-06,0.101,26600000000.0,1320000000.0,12.28,-95.07
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,7.5e-06,0.101,26400000000.0,3370000000.0,11.33,-78.37
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,8.5e-06,0.101,26100000000.0,1910000000.0,10.68,-93.37
8.5e-13,1.5e-13,4.5e-10,5.5e-10,6.5e-06,9e-06,0.101,26000000000.0,1040000000.0,11.82,-93.53
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,5e-06,0.109,29600000000.0,2250000000.0,9.235,-82.75
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,5.5e-06,0.109,28600000000.0,2370000000.0,9.287,-82.61
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,6e-06,0.109,28200000000.0,2210000000.0,12.81,-93.12
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,7e-06,0.109,27500000000.0,3540000000.0,10.84,-89.41
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,7.5e-06,0.109,26200000000.0,3460000000.0,9.555,-83.55
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,8e-06,0.109,25900000000.0,1270000000.0,12.23,-94.21
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,8.5e-06,0.109,25600000000.0,1720000000.0,11.17,-87.65
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7e-06,9e-06,0.109,25400000000.0,3290000000.0,10.59,-92.44
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,5.5e-06,0.116,27800000000.0,2140000000.0,8.954,-83.08
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,6e-06,0.116,27500000000.0,2310000000.0,8.978,-82.92
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,6.5e-06,0.116,28000000000.0,2520000000.0,9.013,-82.77
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,7e-06,0.116,28200000000.0,3100000000.0,9.046,-82.67
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,7.5e-06,0.116,27800000000.0,3480000000.0,9.035,-82.57
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,8e-06,0.116,26900000000.0,3510000000.0,10.12,-85.57
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,8.5e-06,0.116,25700000000.0,3470000000.0,10.09,-72.67
8.5e-13,1.5e-13,4.5e-10,5.5e-10,7.5e-06,9e-06,0.116,25400000000.0,3410000000.0,11.04,-88.73
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8e-06,5e-06,0.124,26400000000.0,1980000000.0,8.694,-83.87
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8e-06,6e-06,0.124,27900000000.0,2040000000.0,8.681,-83.44
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8e-06,6.5e-06,0.124,27600000000.0,2190000000.0,8.684,-83.3
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8e-06,7e-06,0.124,26500000000.0,2470000000.0,8.694,-83.15
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8e-06,8e-06,0.124,26900000000.0,3240000000.0,8.685,-82.9
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8e-06,8.5e-06,0.124,26800000000.0,3440000000.0,8.602,-82.53
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8e-06,9e-06,0.124,26500000000.0,3460000000.0,9.749,-85.33
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8.5e-06,5e-06,0.132,25800000000.0,1840000000.0,8.473,-84.44
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8.5e-06,5.5e-06,0.132,25600000000.0,904000000.0,10.31,-84.77
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8.5e-06,6.5e-06,0.132,25500000000.0,1930000000.0,8.415,-83.86
8.5e-13,1.5e-13,4.5e-10,5.5e-10,8.5e-06,8.5e-06,0.132,25300000000.0,2970000000.0,8.369,-83.33
8.5e-13,1.5e-13,4.5e-10,5.5e-10,9e-06,5e-06,0.14,25200000000.0,1720000000.0,8.27,-85.1
8.5e-13,1.5e-13,4.5e-10,5.5e-10,9e-06,5.5e-06,0.14,25000000000.0,1760000000.0,8.241,-84.01
8.5e-13,1.5e-13,4.5e-10,5.5e-10,9e-06,6e-06,0.14,25000000000.0,1440000000.0,12.33,-97.6
8.5e-13,1.5e-13,4.5e-10,5.5e-10,9e-06,7e-06,0.14,24800000000.0,1840000000.0,8.155,-84.35
8.5e-13,1.5e-13,4.5e-10,5.5e-10,9e-06,8e-06,0.14,24600000000.0,2130000000.0,8.11,-84.11
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,5e-06,0.0776,28200000000.0,1710000000.0,12.54,-80.51
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,5.5e-06,0.0776,27800000000.0,1500000000.0,12.33,-101.1
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,6e-06,0.0776,27500000000.0,1950000000.0,11.89,-95.45
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,6.5e-06,0.0776,27400000000.0,2350000000.0,11.56,-96.18
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,7e-06,0.0776,27900000000.0,347000000.0,9.626,-96.44
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,7.5e-06,0.0776,27300000000.0,1810000000.0,10.75,-91.42
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,8e-06,0.0776,27100000000.0,1670000000.0,10.41,-95.01
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,8.5e-06,0.0776,27000000000.0,902000000.0,11.54,-92.84
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5e-06,9e-06,0.0776,27000000000.0,1200000000.0,9.991,-70.41
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,5e-06,0.0853,29400000000.0,3660000000.0,11.29,-86.86
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,5.5e-06,0.0853,28700000000.0,3780000000.0,12.57,-87.19
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,6e-06,0.0853,26700000000.0,1820000000.0,12.25,-90.91
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,6.5e-06,0.0853,26400000000.0,1310000000.0,12.02,-93.34
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,7e-06,0.0853,26200000000.0,2100000000.0,11.78,-93.2
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,7.5e-06,0.0853,26400000000.0,3270000000.0,10.34,-94.69
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,8e-06,0.0853,26700000000.0,1090000000.0,11.87,-94.8
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,8.5e-06,0.0853,26700000000.0,2060000000.0,10.63,-94.25
8.5e-13,1.5e-13,4.5e-10,6.5e-10,5.5e-06,9e-06,0.0853,26500000000.0,1670000000.0,10.08,-94.99
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,5e-06,0.0931,27800000000.0,2650000000.0,13.07,-95.82
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,5.5e-06,0.0931,28800000000.0,3370000000.0,10.2,-87.26
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,6e-06,0.0931,27100000000.0,3750000000.0,11.05,-85.79
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,6.5e-06,0.0931,25800000000.0,3690000000.0,12.38,-83.15
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,7.5e-06,0.0931,25400000000.0,1280000000.0,12.22,-96.9
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,8e-06,0.0931,25100000000.0,3350000000.0,11.17,-93.09
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,8.5e-06,0.0931,25400000000.0,3260000000.0,10.89,-93.73
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6e-06,9e-06,0.0931,25700000000.0,2250000000.0,10.61,-94.63
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6.5e-06,5e-06,0.101,28000000000.0,2420000000.0,9.351,-83.2
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6.5e-06,5.5e-06,0.101,28000000000.0,2470000000.0,9.406,-82.97
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6.5e-06,6.5e-06,0.101,27600000000.0,3400000000.0,9.585,-82.66
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6.5e-06,7e-06,0.101,26700000000.0,3700000000.0,11.09,-88.35
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6.5e-06,7.5e-06,0.101,25100000000.0,1460000000.0,12.44,-95.85
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6.5e-06,8e-06,0.101,24800000000.0,3550000000.0,11.84,-91.81
8.5e-13,1.5e-13,4.5e-10,6.5e-10,6.5e-06,8.5e-06,0.101,24600000000.0,3550000000.0,11.36,-91.14
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,5e-06,0.109,28200000000.0,2260000000.0,13.52,-85.86
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,5.5e-06,0.109,25900000000.0,2280000000.0,9.077,-83.52
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,6.5e-06,0.109,25400000000.0,2620000000.0,9.14,-83.13
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,7e-06,0.109,25400000000.0,2340000000.0,12.87,-78.94
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,7.5e-06,0.109,26000000000.0,3620000000.0,9.228,-82.83
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,8e-06,0.109,26100000000.0,1290000000.0,13.09,-82.04
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,8.5e-06,0.109,24500000000.0,3590000000.0,9.154,-82.44
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7e-06,9e-06,0.109,24200000000.0,1270000000.0,12.28,-94.73
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7.5e-06,5e-06,0.116,25600000000.0,1780000000.0,12.3,-96.08
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7.5e-06,5.5e-06,0.116,25100000000.0,1090000000.0,9.655,-82.32
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7.5e-06,7.5e-06,0.116,24600000000.0,2730000000.0,8.844,-83.35
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7.5e-06,8e-06,0.116,24800000000.0,3220000000.0,8.859,-83.21
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7.5e-06,8.5e-06,0.116,25200000000.0,3570000000.0,8.83,-83.03
8.5e-13,1.5e-13,4.5e-10,6.5e-10,7.5e-06,9e-06,0.116,25100000000.0,1230000000.0,8.726,-82.43
8.5e-13,1.5e-13,4.5e-10,6.5e-10,8e-06,5e-06,0.124,24700000000.0,1690000000.0,11.71,-94.4
8.5e-13,1.5e-13,4.5e-10,6.5e-10,8e-06,5.5e-06,0.124,24400000000.0,1710000000.0,12.12,-96.32
8.5e-13,1.5e-13,4.5e-10,6.5e-10,8e-06,6e-06,0.124,24300000000.0,3630000000.0,9.925,-81.57
8.5e-13,1.5e-13,4.5e-10,6.5e-10,8e-06,6.5e-06,0.124,24200000000.0,2020000000.0,8.545,-84.38
8.5e-13,1.5e-13,4.5e-10,6.5e-10,8e-06,8.5e-06,0.124,23900000000.0,3050000000.0,8.526,-83.69
